SOUID,    DATE,   RR, Q_RR
100814,20040207,    0,    0
100814,20040208,   54,    0
100814,20040209,   49,    0
100814,20040210,    0,    0
100814,20040211,   57,    0
100814,20040212,    0,    0
100814,20040213,    0,    0
100814,20040214,   60,    0
100814,20040215,   54,    0
100814,20040216,    0,    0
100814,20040217,    0,    0
100814,20040218,    0,    0
100814,20040219,    7,    0
100814,20040220,    5,    0
100814,20040221,    2,    0
100814,20040222,   46,    0
100814,20040223,   12,    0
100814,20040224,   31,    0
100814,20040225,   22,    0
100814,20040226,   94,    0
100814,20040227,   75,    0
100814,20040228,   32,    0
100814,20040229,    0,    0
100814,20040301,   37,    0
100814,20040302,   28,    0
100814,20040303,   14,    0
100814,20040304,    2,    0
100814,20040305,    8,    0
100814,20040306,    0,    0
100814,20040307,    0,    0
100814,20040308,   44,    0
100814,20040309,  182,    0
100814,20040310,    0,    0
100814,20040311,    0,    0
100814,20040312,    0,    0
100814,20040313,    0,    0
100814,20040314,    0,    0
100814,20040315,    0,    0
100814,20040316,    0,    0
100814,20040317,    0,    0
100814,20040318,    0,    0
100814,20040319,    0,    0
100814,20040320,    0,    0
100814,20040321,    0,    0
100814,20040322,    0,    0
100814,20040323,   25,    0
100814,20040324,    0,    0
100814,20040325,    0,    0
100814,20040326,  159,    0
100814,20040327,   19,    0
100814,20040328,    0,    0
100814,20040329,    0,    0
100814,20040330,    0,    0
100814,20040331,    0,    0
100814,20040401,    0,    0
100814,20040402,    0,    0
100814,20040403,    0,    0
100814,20040404,    0,    0
100814,20040405,    0,    0
100814,20040406,    0,    0
100814,20040407,   70,    0
100814,20040408,   49,    0
100814,20040409,   34,    0
100814,20040410,    0,    0
100814,20040411,    0,    0
100814,20040412,   11,    0
